ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
18364,1,0,55,0,-55
18365,0,0,7,0,-7
18366,0,0,78,0,-78
18367,1,1,709,1399,690
18368,1,0,7,0,-7
18369,1,1,505,1245,740
18370,1,1,1126,1585,459
18371,1,1,742,1378,636
18372,0,0,22,0,-22
18373,1,0,0,0,0
18374,1,1,114,1248,1134
18375,0,0,24,0,-24
18376,0,0,0,0,0
18377,1,0,38,0,-38
18378,1,1,865,1461,596
18379,1,0,69,0,-69
18380,1,1,186,1803,1617
18381,0,0,3,0,-3
18382,1,0,11,0,-11
18383,1,1,393,1459,1066
18384,1,1,108,1748,1640
18385,1,0,43,0,-43
18386,1,1,590,1222,632
18387,1,1,460,1508,1048
18388,1,1,569,1422,853
18389,0,0,52,0,-52
18390,0,0,33,0,-33
18391,0,0,6,0,-6
18392,1,0,37,0,-37
18393,0,0,23,0,-23
18394,0,0,69,0,-69
18395,0,0,32,0,-32
18396,0,0,46,0,-46
18397,1,1,225,1247,1022
18398,1,1,888,3250,2362
18399,1,0,170,0,-170
18400,1,0,54,0,-54
18401,1,1,235,2326,2091
18402,0,0,1,0,-1
18403,1,1,923,2332,1409
18404,1,1,255,1305,1050
18405,1,0,52,0,-52
18406,1,0,29,0,-29
18407,1,1,72,1236,1164
18408,1,0,84,0,-84
18409,1,1,1686,1258,-428
18410,1,1,933,1915,982
18411,1,1,360,1307,947
18412,0,0,7,0,-7
18413,0,0,39,0,-39
18414,0,0,76,0,-76
18415,1,0,50,0,-50
18416,0,0,26,0,-26
18417,0,0,58,0,-58
18418,1,1,87,2156,2069
18419,1,1,114,1374,1260
18420,1,0,103,0,-103
18421,1,0,36,0,-36
18422,1,1,16,1212,1196
18423,1,0,10,0,-10
18424,0,0,113,0,-113
18425,1,1,263,1353,1090
18426,1,0,26,0,-26
18427,0,0,13,0,-13
18428,0,0,146,0,-146
18429,0,0,3,0,-3
18430,1,1,244,1353,1109
18431,1,1,306,1502,1196
18432,0,0,48,0,-48
18433,0,0,87,0,-87
18434,1,1,745,1221,476
18435,0,0,20,0,-20
18436,1,1,480,1245,765
18437,0,0,120,0,-120
18438,1,1,297,1599,1302
18439,0,0,8,0,-8
18440,1,1,219,1468,1249
18441,0,0,54,0,-54
18442,0,0,2,0,-2
18443,0,0,31,0,-31
18444,1,1,163,1891,1728
18445,1,0,152,0,-152
18446,1,1,949,1209,260
18447,0,0,33,0,-33
18448,0,0,162,0,-162
18449,1,1,364,1664,1300
18450,0,0,6,0,-6
18451,1,0,55,0,-55
18452,1,1,335,1253,918
18453,0,0,12,0,-12
18454,1,0,1,0,-1
18455,0,0,1,0,-1
18456,0,0,3,0,-3
18457,0,0,3,0,-3
18458,0,0,165,0,-165
18459,1,1,32,1241,1209
18460,0,0,47,0,-47
18461,1,1,2373,1448,-925
18462,1,0,33,0,-33
18463,1,0,4,0,-4
18464,0,0,63,0,-63
18465,1,1,543,1779,1236
18466,0,0,78,0,-78
18467,1,0,163,0,-163
18468,1,0,28,0,-28
18469,1,1,195,1213,1018
18470,0,0,33,0,-33
18471,0,0,14,0,-14
18472,0,0,42,0,-42
18473,1,1,158,1603,1445
18474,0,0,84,0,-84
18475,1,1,169,2120,1951
18476,1,1,155,1440,1285
18477,1,1,118,2895,2777
18478,0,0,297,0,-297
18479,1,0,37,0,-37
18480,1,1,415,2122,1707
18481,0,0,37,0,-37
18482,1,1,548,1327,779
18483,0,0,27,0,-27
18484,1,0,33,0,-33
18485,0,0,5,0,-5
18486,0,0,4,0,-4
18487,1,1,141,1298,1157
18488,0,0,26,0,-26
18489,1,1,191,1234,1043
18490,1,0,56,0,-56
18491,0,0,100,0,-100
18492,1,0,48,0,-48
18493,1,1,227,1268,1041
18494,1,0,17,0,-17
18495,1,1,990,1356,366
18496,0,0,64,0,-64
18497,1,1,834,1613,779
18498,1,1,279,1618,1339
18499,1,1,683,1901,1218
18500,1,1,117,2060,1943
18501,0,0,47,0,-47
18502,1,1,38,1214,1176
18503,1,0,21,0,-21
18504,1,0,74,0,-74
18505,1,1,242,1308,1066
18506,0,0,119,0,-119
18507,0,0,100,0,-100
18508,1,0,1,0,-1
18509,0,0,7,0,-7
18510,1,0,87,0,-87
18511,1,0,129,0,-129
18512,1,1,714,1208,494
18513,1,1,222,1607,1385
18514,0,0,226,0,-226
18515,1,1,468,1845,1377
18516,0,0,41,0,-41
18517,0,0,7,0,-7
18518,1,1,675,1339,664
18519,0,0,0,0,0
18520,1,1,269,1254,985
18521,1,0,21,0,-21
18522,1,1,134,1579,1445
18523,0,0,50,0,-50
18524,1,1,447,1302,855
18525,1,0,27,0,-27
18526,1,1,409,1922,1513
18527,0,0,9,0,-9
18528,1,0,1,0,-1
18529,0,0,28,0,-28
18530,0,0,5,0,-5
18531,0,0,19,0,-19
18532,0,0,51,0,-51
18533,0,0,2,0,-2
18534,0,0,64,0,-64
18535,1,0,9,0,-9
18536,0,0,16,0,-16
18537,0,0,31,0,-31
18538,1,0,54,0,-54
18539,1,1,2031,1289,-742
18540,0,0,6,0,-6
18541,0,0,33,0,-33
18542,1,1,58,1353,1295
18543,1,0,9,0,-9
18544,1,1,286,1231,945
18545,1,0,130,0,-130
18546,0,0,54,0,-54
18547,1,1,110,1356,1246
18548,1,1,1343,1249,-94
18549,1,0,49,0,-49
18550,0,0,73,0,-73
18551,1,0,68,0,-68
18552,1,1,909,1328,419
18553,1,1,2751,1234,-1517
18554,1,0,108,0,-108
18555,0,0,50,0,-50
18556,1,0,48,0,-48
18557,0,0,34,0,-34
18558,1,1,197,1291,1094
18559,0,0,16,0,-16
18560,0,0,53,0,-53
18561,1,0,13,0,-13
18562,1,1,750,1337,587
18563,1,1,389,1266,877
18564,1,1,78,1295,1217
18565,1,0,28,0,-28
18566,1,1,232,1529,1297
18567,1,0,26,0,-26
18568,1,1,216,1334,1118
18569,0,0,169,0,-169
18570,0,0,124,0,-124
18571,0,0,44,0,-44
18572,1,1,317,1454,1137
18573,1,1,116,1445,1329
18574,1,1,820,1651,831
18575,1,1,952,2421,1469
18576,0,0,60,0,-60
18577,1,1,1267,1357,90
18578,0,0,89,0,-89
18579,1,0,7,0,-7
18580,0,0,22,0,-22
18581,0,0,103,0,-103
18582,1,0,11,0,-11
18583,0,0,8,0,-8
18584,1,1,711,1222,511
18585,1,1,743,1297,554
18586,1,0,13,0,-13
18587,1,1,155,1644,1489
18588,1,0,0,0,0
18589,1,1,65,1721,1656
18590,0,0,53,0,-53
18591,0,0,48,0,-48
18592,0,0,78,0,-78
18593,0,0,20,0,-20
18594,1,0,9,0,-9
18595,1,1,387,1206,819
18596,1,1,498,1538,1040
18597,1,1,726,1262,536
18598,0,0,109,0,-109
18599,1,1,715,1479,764
18600,1,1,1624,1264,-360
18601,1,1,991,1421,430
18602,0,0,94,0,-94
18603,1,0,1,0,-1
18604,0,0,81,0,-81
18605,0,0,8,0,-8
18606,1,0,131,0,-131
18607,0,0,63,0,-63
18608,0,0,39,0,-39
18609,1,0,51,0,-51
18610,1,1,517,2084,1567
18611,0,0,61,0,-61
18612,1,0,36,0,-36
18613,1,1,1183,1420,237
18614,1,1,776,1540,764
18615,0,0,129,0,-129
18616,0,0,52,0,-52
18617,0,0,95,0,-95
18618,1,0,19,0,-19
18619,0,0,140,0,-140
18620,0,0,66,0,-66
18621,1,0,17,0,-17
18622,1,0,41,0,-41
18623,0,0,7,0,-7
18624,1,0,121,0,-121
18625,1,1,226,2257,2031
18626,1,0,59,0,-59
18627,1,1,241,1292,1051
18628,1,0,3,0,-3
18629,1,0,0,0,0
18630,1,0,17,0,-17
18631,0,0,22,0,-22
18632,1,0,35,0,-35
18633,0,0,8,0,-8
18634,1,0,18,0,-18
18635,1,1,42,1766,1724
18636,1,1,204,3670,3466
18637,1,0,0,0,0
18638,1,1,185,1715,1530
18639,1,1,77,1314,1237
18640,0,0,125,0,-125
18641,1,0,50,0,-50
18642,0,0,81,0,-81
18643,1,0,171,0,-171
18644,0,0,39,0,-39
18645,0,0,6,0,-6
18646,1,0,22,0,-22
18647,1,1,1087,1275,188
18648,1,1,319,1761,1442
18649,1,1,260,1747,1487
18650,1,0,1,0,-1
18651,1,0,147,0,-147
18652,0,0,111,0,-111
18653,0,0,18,0,-18
18654,0,0,31,0,-31
18655,1,0,17,0,-17
18656,1,1,1724,2136,412
18657,0,0,31,0,-31
18658,1,1,401,1257,856
18659,1,0,18,0,-18
18660,1,0,34,0,-34
18661,0,0,59,0,-59
18662,0,0,31,0,-31
18663,1,0,36,0,-36
18664,1,0,100,0,-100
18665,0,0,123,0,-123
18666,1,0,93,0,-93
18667,1,1,564,4296,3732
18668,0,0,15,0,-15
18669,0,0,50,0,-50
18670,1,1,368,2123,1755
18671,1,1,117,1969,1852
18672,1,0,33,0,-33
18673,1,0,6,0,-6
18674,0,0,22,0,-22
18675,1,1,1473,1726,253
18676,1,1,1770,1310,-460
18677,0,0,15,0,-15
18678,1,1,920,2784,1864
18679,1,0,64,0,-64
18680,1,0,79,0,-79
18681,1,0,7,0,-7
18682,0,0,43,0,-43
18683,0,0,7,0,-7
18684,1,0,5,0,-5
18685,0,0,25,0,-25
18686,0,0,56,0,-56
18687,1,0,7,0,-7
18688,1,0,35,0,-35
18689,0,0,11,0,-11
18690,1,1,638,1320,682
18691,1,0,25,0,-25
18692,1,0,31,0,-31
18693,1,1,64,1322,1258
18694,0,0,38,0,-38
18695,0,0,40,0,-40
18696,0,0,92,0,-92
18697,1,0,87,0,-87
18698,1,1,761,1488,727
18699,0,0,17,0,-17
18700,0,0,4,0,-4
18701,0,0,31,0,-31
18702,1,0,36,0,-36
18703,1,0,38,0,-38
18704,1,0,13,0,-13
18705,1,0,4,0,-4
18706,1,1,161,1700,1539
18707,1,0,51,0,-51
18708,1,0,252,0,-252
18709,1,0,96,0,-96
18710,0,0,11,0,-11
18711,1,0,16,0,-16
18712,1,1,992,1351,359
18713,1,0,43,0,-43
18714,0,0,14,0,-14
18715,1,0,201,0,-201
18716,1,1,375,1394,1019
18717,1,1,226,1278,1052
18718,1,0,49,0,-49
18719,0,0,54,0,-54
18720,1,0,11,0,-11
18721,1,1,270,1338,1068
18722,1,1,1084,1691,607
18723,1,1,542,1285,743
18724,0,0,32,0,-32
18725,0,0,121,0,-121
18726,1,0,17,0,-17
18727,1,0,165,0,-165
18728,0,0,95,0,-95
18729,0,0,1,0,-1
18730,0,0,71,0,-71
18731,1,1,547,1513,966
18732,1,1,464,1713,1249
18733,1,0,197,0,-197
18734,1,1,72,1809,1737
18735,0,0,33,0,-33
18736,0,0,52,0,-52
18737,1,0,109,0,-109
18738,0,0,11,0,-11
18739,1,1,268,1494,1226
18740,1,1,331,1254,923
18741,0,0,7,0,-7
18742,1,1,390,1666,1276
18743,1,1,417,1539,1122
18744,0,0,25,0,-25
18745,1,1,121,1428,1307
18746,0,0,18,0,-18
18747,1,0,79,0,-79
18748,0,0,1,0,-1
18749,1,0,80,0,-80
18750,0,0,10,0,-10
18751,1,1,1035,1316,281
18752,0,0,22,0,-22
18753,1,1,109,1450,1341
18754,0,0,10,0,-10
18755,0,0,2,0,-2
18756,1,1,497,1233,736
18757,1,0,32,0,-32
18758,1,0,77,0,-77
18759,1,1,611,1239,628
18760,0,0,42,0,-42
18761,0,0,135,0,-135
18762,1,0,68,0,-68
18763,1,1,711,1467,756
18764,0,0,0,0,0
18765,0,0,2,0,-2
18766,1,0,13,0,-13
18767,0,0,33,0,-33
18768,0,0,60,0,-60
18769,1,1,159,1624,1465
18770,0,0,92,0,-92
18771,1,1,90,1565,1475
18772,1,0,37,0,-37
18773,1,0,88,0,-88
18774,1,0,27,0,-27
18775,1,0,2,0,-2
18776,0,0,113,0,-113
18777,1,0,65,0,-65
18778,1,0,105,0,-105
18779,1,1,1404,2013,609
18780,0,0,13,0,-13
18781,0,0,14,0,-14
18782,1,0,57,0,-57
18783,0,0,52,0,-52
18784,1,0,98,0,-98
18785,1,0,84,0,-84
18786,1,0,159,0,-159
18787,1,0,14,0,-14
18788,0,0,3,0,-3
18789,1,0,80,0,-80
18790,0,0,12,0,-12
18791,1,0,49,0,-49
18792,0,0,69,0,-69
18793,1,1,486,1239,753
18794,0,0,41,0,-41
18795,1,1,356,2143,1787
18796,0,0,22,0,-22
18797,1,1,581,2632,2051
18798,1,0,69,0,-69
18799,0,0,116,0,-116
18800,0,0,38,0,-38
18801,1,0,1,0,-1
18802,1,1,295,1211,916
18803,0,0,38,0,-38
18804,0,0,6,0,-6
18805,0,0,83,0,-83
18806,1,0,40,0,-40
18807,0,0,11,0,-11
18808,1,1,62,1230,1168
18809,1,0,165,0,-165
18810,1,0,1,0,-1
18811,1,0,13,0,-13
18812,1,0,78,0,-78
18813,0,0,100,0,-100
18814,1,1,570,1215,645
18815,1,0,27,0,-27
18816,0,0,104,0,-104
18817,1,0,12,0,-12
18818,1,1,1395,1377,-18
18819,1,1,105,1245,1140
18820,0,0,56,0,-56
18821,0,0,36,0,-36
18822,1,1,1069,1721,652
18823,1,1,117,1494,1377
18824,0,0,35,0,-35
18825,1,1,365,1309,944
18826,0,0,210,0,-210
18827,0,0,11,0,-11
18828,1,0,51,0,-51
18829,1,1,849,1230,381
18830,1,1,720,1444,724
18831,0,0,56,0,-56
18832,1,0,26,0,-26
18833,0,0,131,0,-131
18834,1,1,977,1426,449
18835,0,0,72,0,-72
18836,0,0,106,0,-106
18837,1,1,451,1248,797
18838,1,1,1329,1310,-19
18839,0,0,1,0,-1
18840,1,0,1,0,-1
18841,1,0,24,0,-24
18842,1,0,8,0,-8
18843,1,0,59,0,-59
18844,1,1,540,1302,762
18845,1,1,597,1209,612
18846,1,1,590,1549,959
18847,1,1,397,2670,2273
18848,0,0,17,0,-17
18849,1,0,26,0,-26
18850,0,0,144,0,-144
18851,0,0,4,0,-4
18852,1,0,67,0,-67
18853,0,0,44,0,-44
18854,0,0,35,0,-35
18855,1,1,629,1477,848
18856,0,0,64,0,-64
18857,0,0,29,0,-29
18858,1,1,103,1288,1185
18859,0,0,0,0,0
18860,1,0,48,0,-48
18861,1,0,30,0,-30
18862,1,0,33,0,-33
18863,1,0,4,0,-4
18864,1,0,14,0,-14
18865,1,1,323,1231,908
18866,0,0,24,0,-24
18867,1,1,177,1487,1310
18868,1,0,7,0,-7
18869,1,0,46,0,-46
18870,1,0,9,0,-9
18871,1,1,445,1922,1477
18872,0,0,23,0,-23
18873,1,1,437,1429,992
18874,0,0,75,0,-75
18875,1,0,7,0,-7
18876,1,1,576,1591,1015
18877,1,0,45,0,-45
18878,0,0,42,0,-42
18879,1,0,15,0,-15
18880,0,0,15,0,-15
18881,1,0,151,0,-151
18882,0,0,93,0,-93
18883,0,0,9,0,-9
18884,1,1,162,1569,1407
18885,1,0,1,0,-1
18886,1,0,87,0,-87
18887,0,0,10,0,-10
18888,1,0,37,0,-37
18889,1,1,492,1250,758
18890,0,0,43,0,-43
18891,1,1,414,1236,822
18892,1,0,79,0,-79
18893,0,0,82,0,-82
18894,1,1,1226,1549,323
18895,1,0,9,0,-9
18896,1,0,1,0,-1
18897,0,0,73,0,-73
18898,1,1,108,1368,1260
18899,0,0,58,0,-58
18900,1,0,52,0,-52
18901,1,1,67,1210,1143
18902,0,0,99,0,-99
18903,1,0,62,0,-62
18904,1,1,304,1464,1160
18905,1,1,372,1271,899
18906,0,0,113,0,-113
18907,1,0,3,0,-3
18908,1,0,70,0,-70
18909,0,0,30,0,-30
18910,0,0,6,0,-6
18911,1,1,93,1203,1110
18912,0,0,49,0,-49
18913,0,0,60,0,-60
18914,0,0,11,0,-11
18915,1,0,102,0,-102
18916,1,0,0,0,0
18917,1,1,549,1445,896
18918,1,0,40,0,-40
18919,1,1,275,1604,1329
18920,1,1,271,1202,931
18921,0,0,75,0,-75
18922,1,1,51,1488,1437
18923,0,0,57,0,-57
18924,1,0,98,0,-98
18925,1,1,1008,1211,203
18926,1,0,61,0,-61
18927,1,0,37,0,-37
18928,1,0,26,0,-26
18929,1,1,325,1240,915
18930,1,1,812,1485,673
18931,1,0,11,0,-11
18932,0,0,32,0,-32
18933,1,0,25,0,-25
18934,0,0,52,0,-52
18935,1,0,19,0,-19
18936,1,0,7,0,-7
18937,0,0,182,0,-182
18938,0,0,116,0,-116
18939,0,0,308,0,-308
18940,1,1,263,1471,1208
18941,1,1,393,1855,1462
18942,1,0,90,0,-90
18943,1,0,35,0,-35
18944,1,0,83,0,-83
18945,1,1,810,1397,587
18946,1,1,114,1272,1158
18947,1,1,485,1388,903
18948,1,0,216,0,-216
18949,1,1,382,1263,881
18950,1,1,158,1436,1278
18951,0,0,4,0,-4
18952,1,0,3,0,-3
18953,1,0,10,0,-10
18954,0,0,91,0,-91
18955,0,0,27,0,-27
18956,0,0,61,0,-61
18957,1,0,40,0,-40
18958,0,0,152,0,-152
18959,0,0,6,0,-6
18960,0,0,34,0,-34
18961,1,0,148,0,-148
18962,0,0,20,0,-20
18963,1,0,41,0,-41
18964,1,0,52,0,-52
18965,1,1,412,1276,864
18966,0,0,132,0,-132
18967,1,0,118,0,-118
18968,0,0,83,0,-83
18969,1,1,307,1409,1102
18970,0,0,18,0,-18
18971,1,0,72,0,-72
18972,1,0,112,0,-112
18973,1,1,423,1201,778
18974,1,1,95,1349,1254
18975,0,0,56,0,-56
18976,1,1,573,1210,637
18977,0,0,46,0,-46
18978,1,1,652,3635,2983
18979,0,0,9,0,-9
18980,1,0,42,0,-42
18981,1,1,175,1377,1202
18982,1,0,53,0,-53
18983,0,0,33,0,-33
18984,1,1,623,1448,825
18985,1,1,17,1640,1623
18986,1,1,90,2356,2266
18987,1,0,1,0,-1
18988,1,0,13,0,-13
18989,1,1,23,1285,1262
18990,1,1,1017,2398,1381
18991,1,1,1085,1360,275
18992,1,1,2757,1400,-1357
18993,1,1,126,1533,1407
18994,1,1,462,1741,1279
18995,1,1,36,1432,1396
18996,1,1,702,2239,1537
18997,0,0,40,0,-40
18998,1,1,5,2099,2094
18999,1,1,458,1251,793
19000,1,1,1139,1736,597
19001,0,0,2,0,-2
19002,1,1,1285,1216,-69
19003,0,0,29,0,-29
19004,0,0,46,0,-46
19005,1,0,199,0,-199
19006,0,0,282,0,-282
19007,1,0,46,0,-46
19008,0,0,73,0,-73
19009,1,1,273,1293,1020
19010,1,1,2135,1494,-641
19011,0,0,18,0,-18
19012,0,0,36,0,-36
19013,1,1,298,1537,1239
19014,1,1,329,2424,2095
19015,1,0,12,0,-12
19016,1,0,53,0,-53
19017,1,0,23,0,-23
19018,0,0,35,0,-35
19019,0,0,36,0,-36
19020,0,0,154,0,-154
19021,1,1,670,1294,624
19022,1,1,1532,1230,-302
19023,1,1,478,1733,1255
19024,0,0,9,0,-9
19025,1,1,589,1264,675
19026,0,0,15,0,-15
19027,1,0,0,0,0
19028,1,1,352,1734,1382
19029,1,0,12,0,-12
19030,1,0,29,0,-29
19031,1,1,254,1222,968
19032,1,0,40,0,-40
19033,0,0,21,0,-21
19034,1,1,232,1574,1342
19035,1,1,931,1287,356
19036,1,0,37,0,-37
19037,0,0,21,0,-21
19038,1,0,10,0,-10
19039,1,1,52,1796,1744
19040,1,1,54,1201,1147
19041,1,1,275,1919,1644
19042,0,0,43,0,-43
19043,1,1,1343,1382,39
19044,0,0,50,0,-50
19045,1,1,448,1571,1123
19046,1,0,95,0,-95
19047,1,1,1652,1256,-396
19048,0,0,5,0,-5
19049,0,0,13,0,-13
19050,1,0,23,0,-23
19051,0,0,37,0,-37
19052,0,0,41,0,-41
19053,1,1,145,1600,1455
19054,1,1,173,1201,1028
19055,0,0,9,0,-9
19056,0,0,20,0,-20
19057,1,0,90,0,-90
19058,0,0,236,0,-236
19059,1,0,6,0,-6
19060,0,0,77,0,-77
19061,0,0,19,0,-19
19062,0,0,3,0,-3
19063,1,0,17,0,-17
19064,1,0,0,0,0
19065,0,0,132,0,-132
19066,1,0,7,0,-7
19067,1,0,80,0,-80
19068,1,0,10,0,-10
19069,0,0,205,0,-205
19070,1,0,3,0,-3
19071,0,0,29,0,-29
19072,1,0,139,0,-139
19073,1,1,137,1561,1424
19074,1,1,378,1366,988
19075,1,0,55,0,-55
19076,1,1,703,1410,707
19077,1,0,53,0,-53
19078,1,0,39,0,-39
19079,1,0,18,0,-18
19080,1,1,92,2394,2302
19081,1,1,192,3181,2989
19082,1,0,89,0,-89
19083,0,0,51,0,-51
19084,0,0,26,0,-26
19085,1,1,640,2142,1502
19086,1,0,34,0,-34
19087,0,0,177,0,-177
19088,1,1,1956,2011,55
19089,0,0,104,0,-104
19090,1,1,657,2706,2049
19091,1,0,0,0,0
19092,0,0,136,0,-136
19093,1,1,51,2913,2862
19094,1,0,128,0,-128
19095,1,0,116,0,-116
19096,1,1,1238,1224,-14
19097,1,1,424,1297,873
19098,1,1,1220,1244,24
19099,0,0,21,0,-21
19100,1,0,30,0,-30
19101,1,0,46,0,-46
19102,1,0,43,0,-43
19103,0,0,16,0,-16
19104,0,0,10,0,-10
19105,1,1,957,1376,419
19106,0,0,210,0,-210
19107,0,0,70,0,-70
19108,1,0,26,0,-26
19109,0,0,32,0,-32
19110,1,1,153,1420,1267
19111,1,0,4,0,-4
19112,1,0,48,0,-48
19113,1,0,36,0,-36
19114,0,0,2,0,-2
19115,0,0,88,0,-88
19116,1,0,66,0,-66
19117,1,0,75,0,-75
19118,0,0,55,0,-55
19119,1,1,330,1429,1099
19120,0,0,45,0,-45
19121,1,1,1179,2636,1457
19122,0,0,96,0,-96
19123,1,0,49,0,-49
19124,1,0,45,0,-45
19125,0,0,21,0,-21
19126,1,1,1574,1331,-243
19127,0,0,7,0,-7
19128,0,0,31,0,-31
19129,0,0,181,0,-181
19130,1,0,62,0,-62
19131,1,1,133,1219,1086
19132,1,0,97,0,-97
19133,0,0,97,0,-97
19134,0,0,5,0,-5
19135,1,1,527,1259,732
19136,1,0,33,0,-33
19137,1,1,392,1297,905
19138,0,0,0,0,0
19139,0,0,35,0,-35
19140,1,0,90,0,-90
19141,1,1,288,1268,980
19142,0,0,6,0,-6
19143,0,0,19,0,-19
19144,1,0,132,0,-132
19145,1,1,58,2316,2258
19146,1,0,348,0,-348
19147,0,0,13,0,-13
19148,0,0,410,0,-410
19149,1,0,3,0,-3
19150,1,0,21,0,-21
19151,1,1,1865,2445,580
19152,0,0,64,0,-64
19153,1,0,61,0,-61
19154,0,0,144,0,-144
19155,1,0,15,0,-15
19156,1,0,11,0,-11
19157,1,0,24,0,-24
19158,1,0,42,0,-42
19159,0,0,17,0,-17
19160,1,0,21,0,-21
19161,0,0,57,0,-57
19162,0,0,45,0,-45
19163,1,1,438,1538,1100
19164,1,0,63,0,-63
19165,1,0,77,0,-77
19166,0,0,45,0,-45
19167,0,0,3,0,-3
19168,1,0,54,0,-54
19169,1,0,81,0,-81
19170,1,0,11,0,-11
19171,1,1,533,1310,777
19172,1,0,5,0,-5
19173,1,0,40,0,-40
19174,1,0,30,0,-30
19175,0,0,18,0,-18
19176,0,0,25,0,-25
19177,0,0,29,0,-29
19178,0,0,7,0,-7
19179,1,1,597,1301,704
19180,1,1,114,1573,1459
19181,1,1,278,1211,933
19182,1,1,852,1357,505
19183,0,0,16,0,-16
19184,1,0,10,0,-10
19185,0,0,44,0,-44
19186,1,0,71,0,-71
19187,1,0,27,0,-27
19188,1,0,36,0,-36
19189,0,0,31,0,-31
19190,1,1,314,1270,956
19191,0,0,87,0,-87
19192,1,1,1187,1264,77
19193,1,1,174,1253,1079
19194,1,0,1,0,-1
19195,1,0,16,0,-16
19196,0,0,51,0,-51
19197,1,1,537,1389,852
19198,1,0,5,0,-5
19199,0,0,31,0,-31
19200,1,1,754,1481,727
19201,1,1,318,1536,1218
19202,1,0,44,0,-44
19203,1,1,54,2167,2113
19204,1,1,131,1282,1151
19205,0,0,30,0,-30
19206,1,0,26,0,-26
19207,1,1,38,1200,1162
19208,0,0,95,0,-95
19209,1,1,531,1616,1085
19210,0,0,24,0,-24
19211,0,0,175,0,-175
19212,1,0,0,0,0
19213,1,0,30,0,-30
19214,1,0,19,0,-19
19215,0,0,82,0,-82
19216,1,1,866,1653,787
19217,1,0,134,0,-134
19218,1,1,59,3313,3254
19219,1,0,4,0,-4
19220,0,0,3,0,-3
19221,0,0,1,0,-1
19222,1,1,333,1225,892
19223,0,0,136,0,-136
19224,1,1,31,1599,1568
19225,0,0,27,0,-27
19226,0,0,1,0,-1
19227,1,0,87,0,-87
19228,0,0,66,0,-66
19229,1,1,1794,1604,-190
19230,1,0,10,0,-10
19231,1,0,2,0,-2
19232,1,0,85,0,-85
19233,1,0,46,0,-46
19234,1,1,240,1298,1058
19235,1,0,8,0,-8
19236,1,1,162,1611,1449
19237,1,0,5,0,-5
19238,1,1,3416,1690,-1726
19239,0,0,44,0,-44
19240,0,0,27,0,-27
19241,1,1,539,1202,663
19242,0,0,71,0,-71
19243,0,0,40,0,-40
19244,0,0,38,0,-38
19245,0,0,27,0,-27
19246,1,0,21,0,-21
19247,1,0,18,0,-18
19248,1,1,120,1486,1366
19249,1,1,1219,1309,90
19250,0,0,30,0,-30
19251,0,0,191,0,-191
19252,1,1,90,1518,1428
19253,1,1,1092,1200,108
19254,0,0,12,0,-12
19255,0,0,51,0,-51
19256,1,1,191,1243,1052
19257,1,1,452,1203,751
19258,1,0,7,0,-7
19259,0,0,100,0,-100
19260,0,0,15,0,-15
19261,1,0,20,0,-20
19262,0,0,138,0,-138
19263,0,0,22,0,-22
19264,1,1,59,1959,1900
19265,1,1,90,1455,1365
19266,1,1,293,1423,1130
19267,1,0,61,0,-61
19268,0,0,166,0,-166
19269,1,0,7,0,-7
19270,1,1,1324,1238,-86
19271,0,0,27,0,-27
19272,1,0,2,0,-2
19273,0,0,19,0,-19
19274,0,0,42,0,-42
19275,1,1,1150,1497,347
19276,0,0,15,0,-15
19277,0,0,0,0,0
19278,0,0,93,0,-93
19279,0,0,139,0,-139
19280,0,0,57,0,-57
19281,1,1,716,2412,1696
19282,1,0,45,0,-45
19283,0,0,14,0,-14
19284,1,0,36,0,-36
19285,0,0,17,0,-17
19286,1,0,7,0,-7
19287,1,0,13,0,-13
19288,1,0,4,0,-4
19289,1,0,5,0,-5
19290,1,1,247,1345,1098
19291,1,1,900,1442,542
19292,1,1,156,1219,1063
19293,0,0,4,0,-4
19294,0,0,134,0,-134
19295,1,0,29,0,-29
19296,0,0,18,0,-18
19297,1,1,557,1344,787
19298,0,0,2,0,-2
19299,0,0,6,0,-6
19300,1,1,769,1442,673
19301,1,0,7,0,-7
19302,1,0,31,0,-31
19303,1,1,355,1465,1110
19304,0,0,38,0,-38
19305,0,0,55,0,-55
19306,0,0,275,0,-275
19307,1,1,955,1396,441
19308,1,1,1095,5089,3994
19309,1,0,20,0,-20
19310,1,0,12,0,-12
19311,1,1,682,1285,603
19312,1,1,442,1355,913
19313,1,0,3,0,-3
19314,1,0,1,0,-1
19315,1,0,38,0,-38
19316,1,1,381,1518,1137
19317,1,1,1735,1530,-205
19318,0,0,56,0,-56
19319,1,1,837,1476,639
19320,1,1,766,1364,598
19321,1,1,27,1214,1187
19322,1,0,2,0,-2
19323,1,1,720,2422,1702
19324,0,0,82,0,-82
19325,1,0,90,0,-90
19326,1,1,1620,1399,-221
19327,1,1,95,1288,1193
19328,0,0,14,0,-14
19329,1,1,134,1678,1544
19330,0,0,7,0,-7
19331,1,0,2,0,-2
19332,1,1,1174,1656,482
19333,0,0,65,0,-65
19334,1,0,9,0,-9
19335,1,1,1914,1202,-712
19336,1,1,108,1239,1131
19337,0,0,126,0,-126
19338,0,0,33,0,-33
19339,0,0,46,0,-46
19340,0,0,10,0,-10
19341,1,0,104,0,-104
19342,1,1,210,1924,1714
19343,0,0,7,0,-7
19344,1,1,170,1258,1088
