ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
17098,1,1,518,2356,1838
17099,1,1,166,1308,1142
17100,0,0,0,0,0
17101,1,0,33,0,-33
17102,0,0,21,0,-21
17103,0,0,47,0,-47
17104,1,1,160,1725,1565
17105,0,0,12,0,-12
17106,1,0,48,0,-48
17107,0,0,69,0,-69
17108,1,1,30,1201,1171
17109,1,0,79,0,-79
17110,1,0,99,0,-99
17111,1,0,23,0,-23
17112,0,0,18,0,-18
17113,1,1,492,1275,783
17114,0,0,14,0,-14
17115,1,0,19,0,-19
17116,1,0,2,0,-2
17117,0,0,5,0,-5
17118,1,0,6,0,-6
17119,1,1,576,2023,1447
17120,0,0,2,0,-2
17121,0,0,69,0,-69
17122,0,0,63,0,-63
17123,1,1,1737,1909,172
17124,1,1,96,1301,1205
17125,1,0,28,0,-28
17126,0,0,33,0,-33
17127,0,0,74,0,-74
17128,0,0,16,0,-16
17129,0,0,45,0,-45
17130,1,1,825,1362,537
17131,1,1,258,1462,1204
17132,1,1,99,1748,1649
17133,1,0,53,0,-53
17134,1,1,263,1208,945
17135,0,0,101,0,-101
17136,0,0,17,0,-17
17137,1,1,248,1247,999
17138,0,0,34,0,-34
17139,1,1,4222,1436,-2786
17140,1,1,185,1277,1092
17141,0,0,1,0,-1
17142,1,1,256,1713,1457
17143,0,0,1,0,-1
17144,1,0,60,0,-60
17145,1,1,39,1507,1468
17146,1,1,477,1350,873
17147,0,0,0,0,0
17148,1,1,1375,1267,-108
17149,1,1,468,1247,779
17150,1,0,42,0,-42
17151,1,0,11,0,-11
17152,0,0,37,0,-37
17153,1,1,1059,3414,2355
17154,0,0,63,0,-63
17155,1,1,149,1808,1659
17156,1,0,101,0,-101
17157,0,0,22,0,-22
17158,1,0,24,0,-24
17159,1,0,66,0,-66
17160,1,1,1947,1281,-666
17161,1,0,1,0,-1
17162,1,0,286,0,-286
17163,1,1,1714,2178,464
17164,0,0,80,0,-80
17165,1,1,576,1697,1121
17166,0,0,77,0,-77
17167,1,1,834,1243,409
17168,0,0,27,0,-27
17169,1,1,192,1292,1100
17170,0,0,52,0,-52
17171,0,0,40,0,-40
17172,1,1,494,1712,1218
17173,1,0,7,0,-7
17174,0,0,59,0,-59
17175,1,0,219,0,-219
17176,0,0,12,0,-12
17177,1,1,249,1720,1471
17178,0,0,35,0,-35
17179,0,0,14,0,-14
17180,1,1,367,1382,1015
17181,0,0,23,0,-23
17182,0,0,29,0,-29
17183,1,1,113,1277,1164
17184,1,0,60,0,-60
17185,1,0,1,0,-1
17186,1,1,396,1338,942
17187,1,0,2,0,-2
17188,0,0,71,0,-71
17189,1,1,40,1330,1290
17190,0,0,20,0,-20
17191,0,0,56,0,-56
17192,0,0,95,0,-95
17193,1,1,1215,3082,1867
17194,0,0,16,0,-16
17195,0,0,47,0,-47
17196,0,0,12,0,-12
17197,1,1,86,2131,2045
17198,0,0,86,0,-86
17199,1,1,444,1237,793
17200,0,0,61,0,-61
17201,0,0,70,0,-70
17202,1,0,57,0,-57
17203,1,0,9,0,-9
17204,1,0,24,0,-24
17205,1,1,334,1231,897
17206,0,0,74,0,-74
17207,0,0,73,0,-73
17208,1,1,501,1243,742
17209,1,0,47,0,-47
17210,1,0,69,0,-69
17211,0,0,19,0,-19
17212,0,0,118,0,-118
17213,1,1,201,1941,1740
17214,1,1,426,1305,879
17215,0,0,33,0,-33
17216,1,0,32,0,-32
17217,0,0,215,0,-215
17218,1,0,17,0,-17
17219,1,1,465,1204,739
17220,1,0,11,0,-11
17221,0,0,7,0,-7
17222,0,0,25,0,-25
17223,0,0,139,0,-139
17224,1,1,229,1295,1066
17225,1,0,7,0,-7
17226,0,0,7,0,-7
17227,1,0,5,0,-5
17228,0,0,64,0,-64
17229,1,0,35,0,-35
17230,1,1,656,2016,1360
17231,1,0,66,0,-66
17232,0,0,145,0,-145
17233,0,0,42,0,-42
17234,1,0,12,0,-12
17235,1,0,50,0,-50
17236,1,0,28,0,-28
17237,0,0,7,0,-7
17238,0,0,32,0,-32
17239,1,0,20,0,-20
17240,1,1,57,1455,1398
17241,1,0,8,0,-8
17242,0,0,43,0,-43
17243,0,0,19,0,-19
17244,1,0,29,0,-29
17245,1,0,122,0,-122
17246,0,0,25,0,-25
17247,1,1,581,1256,675
17248,1,1,1089,1394,305
17249,0,0,48,0,-48
17250,1,0,12,0,-12
17251,0,0,127,0,-127
17252,1,1,539,1260,721
17253,1,1,400,1297,897
17254,1,1,2145,1629,-516
17255,0,0,16,0,-16
17256,0,0,21,0,-21
17257,1,0,1,0,-1
17258,0,0,57,0,-57
17259,0,0,109,0,-109
17260,1,1,1525,1699,174
17261,0,0,26,0,-26
17262,0,0,75,0,-75
17263,0,0,180,0,-180
17264,1,1,900,1215,315
17265,1,0,3,0,-3
17266,1,0,107,0,-107
17267,1,1,250,1377,1127
17268,1,1,1336,1409,73
17269,1,1,165,1642,1477
17270,0,0,100,0,-100
17271,0,0,5,0,-5
17272,0,0,6,0,-6
17273,1,1,346,1748,1402
17274,1,0,48,0,-48
17275,0,0,40,0,-40
17276,1,1,184,1255,1071
17277,0,0,1,0,-1
17278,1,1,1108,1343,235
17279,1,1,242,1590,1348
17280,0,0,75,0,-75
17281,0,0,31,0,-31
17282,1,0,50,0,-50
17283,0,0,14,0,-14
17284,1,0,0,0,0
17285,1,1,594,1891,1297
17286,0,0,40,0,-40
17287,1,0,39,0,-39
17288,0,0,196,0,-196
17289,1,0,35,0,-35
17290,0,0,41,0,-41
17291,0,0,26,0,-26
17292,1,1,444,1971,1527
17293,1,0,46,0,-46
17294,1,1,933,1528,595
17295,1,0,25,0,-25
17296,1,1,1188,1702,514
17297,1,1,927,1380,453
17298,1,1,169,1334,1165
17299,1,0,43,0,-43
17300,1,0,69,0,-69
17301,0,0,66,0,-66
17302,1,1,974,2148,1174
17303,1,1,1303,1300,-3
17304,1,0,43,0,-43
17305,1,0,27,0,-27
17306,0,0,18,0,-18
17307,1,1,1120,1436,316
17308,1,0,3,0,-3
17309,0,0,77,0,-77
17310,1,1,303,2226,1923
17311,1,1,2612,1270,-1342
17312,1,0,8,0,-8
17313,0,0,16,0,-16
17314,1,0,3,0,-3
17315,0,0,72,0,-72
17316,0,0,210,0,-210
17317,1,1,1491,2019,528
17318,0,0,22,0,-22
17319,1,0,8,0,-8
17320,1,0,62,0,-62
17321,1,1,425,1350,925
17322,1,0,53,0,-53
17323,1,0,52,0,-52
17324,0,0,1,0,-1
17325,0,0,71,0,-71
17326,0,0,2,0,-2
17327,1,0,21,0,-21
17328,1,1,250,1370,1120
17329,1,1,28,1275,1247
17330,1,0,33,0,-33
17331,0,0,9,0,-9
17332,0,0,40,0,-40
17333,1,0,117,0,-117
17334,1,0,194,0,-194
17335,0,0,61,0,-61
17336,1,1,600,1722,1122
17337,0,0,26,0,-26
17338,1,1,163,1390,1227
17339,1,0,50,0,-50
17340,1,1,698,1396,698
17341,1,1,215,2088,1873
17342,1,0,21,0,-21
17343,1,0,32,0,-32
17344,1,1,134,1665,1531
17345,1,0,123,0,-123
17346,1,1,88,1472,1384
17347,1,1,324,1375,1051
17348,1,1,637,1395,758
17349,1,0,52,0,-52
17350,0,0,11,0,-11
17351,0,0,9,0,-9
17352,1,0,51,0,-51
17353,1,0,22,0,-22
17354,0,0,42,0,-42
17355,1,0,8,0,-8
17356,0,0,32,0,-32
17357,0,0,6,0,-6
17358,1,0,44,0,-44
17359,0,0,52,0,-52
17360,1,0,29,0,-29
17361,1,0,64,0,-64
17362,1,0,95,0,-95
17363,1,1,1584,1471,-113
17364,1,0,5,0,-5
17365,1,0,11,0,-11
17366,1,1,1828,2853,1025
17367,0,0,4,0,-4
17368,0,0,14,0,-14
17369,1,0,172,0,-172
17370,1,1,331,1271,940
17371,1,1,1652,1232,-420
17372,1,1,271,1323,1052
17373,1,1,563,1519,956
17374,0,0,16,0,-16
17375,1,0,1,0,-1
17376,0,0,11,0,-11
17377,1,1,477,1594,1117
17378,1,0,6,0,-6
17379,1,1,261,1483,1222
17380,1,0,70,0,-70
17381,0,0,0,0,0
17382,1,0,55,0,-55
17383,1,1,690,1496,806
17384,0,0,53,0,-53
17385,1,0,54,0,-54
17386,1,0,166,0,-166
17387,0,0,66,0,-66
17388,1,1,343,1509,1166
17389,0,0,11,0,-11
17390,1,1,39,1296,1257
17391,0,0,102,0,-102
17392,0,0,203,0,-203
17393,1,0,1,0,-1
17394,1,0,61,0,-61
17395,0,0,334,0,-334
17396,1,0,80,0,-80
17397,1,0,31,0,-31
17398,0,0,25,0,-25
17399,1,0,56,0,-56
17400,1,1,329,1285,956
17401,1,1,712,1301,589
17402,0,0,38,0,-38
17403,1,1,131,1241,1110
17404,0,0,133,0,-133
17405,1,0,7,0,-7
17406,1,0,145,0,-145
17407,1,1,286,1533,1247
17408,1,1,176,1251,1075
17409,1,0,28,0,-28
17410,0,0,72,0,-72
17411,1,1,356,1833,1477
17412,0,0,78,0,-78
17413,0,0,17,0,-17
17414,1,1,927,1205,278
17415,0,0,25,0,-25
17416,0,0,21,0,-21
17417,1,1,1500,1550,50
17418,1,0,31,0,-31
17419,0,0,53,0,-53
17420,0,0,15,0,-15
17421,1,0,5,0,-5
17422,1,0,81,0,-81
17423,1,1,756,2040,1284
17424,1,0,36,0,-36
17425,1,1,666,2788,2122
17426,0,0,0,0,0
17427,1,1,1458,2546,1088
17428,1,1,459,1208,749
17429,0,0,12,0,-12
17430,0,0,43,0,-43
17431,1,1,558,1430,872
17432,0,0,60,0,-60
17433,0,0,40,0,-40
17434,0,0,43,0,-43
17435,1,0,1,0,-1
17436,0,0,78,0,-78
17437,0,0,61,0,-61
17438,1,0,72,0,-72
17439,1,1,1540,1236,-304
17440,1,0,58,0,-58
17441,1,1,1783,1520,-263
17442,1,1,1427,1272,-155
17443,1,1,877,1353,476
17444,1,0,61,0,-61
17445,0,0,36,0,-36
17446,0,0,4,0,-4
17447,1,0,37,0,-37
17448,0,0,7,0,-7
17449,1,0,57,0,-57
17450,1,0,20,0,-20
17451,1,1,1369,1620,251
17452,0,0,103,0,-103
17453,1,0,35,0,-35
17454,1,0,3,0,-3
17455,0,0,88,0,-88
17456,1,0,63,0,-63
17457,1,0,19,0,-19
17458,1,1,405,1752,1347
17459,0,0,21,0,-21
17460,1,0,53,0,-53
17461,1,1,2349,1494,-855
17462,0,0,54,0,-54
17463,1,0,17,0,-17
17464,1,1,208,1771,1563
17465,1,1,362,1426,1064
17466,1,0,9,0,-9
17467,1,0,69,0,-69
17468,1,0,49,0,-49
17469,1,0,63,0,-63
17470,1,1,473,1331,858
17471,1,1,76,3743,3667
17472,0,0,59,0,-59
17473,1,1,186,1288,1102
17474,1,1,229,1601,1372
17475,0,0,179,0,-179
17476,1,0,20,0,-20
17477,0,0,235,0,-235
17478,0,0,7,0,-7
17479,0,0,90,0,-90
17480,1,0,55,0,-55
17481,0,0,30,0,-30
17482,0,0,67,0,-67
17483,0,0,109,0,-109
17484,0,0,15,0,-15
17485,1,0,6,0,-6
17486,1,1,329,1644,1315
17487,1,0,59,0,-59
17488,0,0,19,0,-19
17489,1,1,1808,1590,-218
17490,0,0,58,0,-58
17491,1,0,60,0,-60
17492,1,0,20,0,-20
17493,1,1,374,2493,2119
17494,1,1,1023,1439,416
17495,1,1,58,1532,1474
17496,0,0,37,0,-37
17497,1,0,57,0,-57
17498,0,0,88,0,-88
17499,0,0,56,0,-56
17500,1,0,11,0,-11
17501,1,1,730,1278,548
17502,1,0,57,0,-57
17503,1,0,21,0,-21
17504,0,0,47,0,-47
17505,0,0,19,0,-19
17506,0,0,105,0,-105
17507,1,1,31,1386,1355
17508,1,0,56,0,-56
17509,1,0,71,0,-71
17510,0,0,196,0,-196
17511,0,0,108,0,-108
17512,1,1,141,1249,1108
17513,1,1,274,1461,1187
17514,1,1,749,1245,496
17515,1,0,11,0,-11
17516,1,0,77,0,-77
17517,1,1,389,1380,991
17518,0,0,57,0,-57
17519,0,0,88,0,-88
17520,1,1,165,1219,1054
17521,0,0,14,0,-14
17522,1,1,349,1434,1085
17523,0,0,76,0,-76
17524,1,1,822,1217,395
17525,1,0,47,0,-47
17526,1,1,1449,5186,3737
17527,1,1,283,1245,962
17528,1,1,305,1297,992
17529,1,1,261,1712,1451
17530,1,1,742,1277,535
17531,1,1,643,1508,865
17532,1,0,51,0,-51
17533,0,0,12,0,-12
17534,1,1,457,1584,1127
17535,1,0,97,0,-97
17536,1,1,202,1993,1791
17537,0,0,148,0,-148
17538,1,0,87,0,-87
17539,1,1,2466,1789,-677
17540,0,0,70,0,-70
17541,0,0,165,0,-165
17542,1,1,383,1312,929
17543,1,0,199,0,-199
17544,0,0,9,0,-9
17545,1,0,41,0,-41
17546,0,0,59,0,-59
17547,0,0,111,0,-111
17548,1,0,56,0,-56
17549,0,0,10,0,-10
17550,1,0,65,0,-65
17551,1,0,10,0,-10
17552,0,0,23,0,-23
17553,0,0,79,0,-79
17554,1,0,57,0,-57
17555,0,0,26,0,-26
17556,0,0,56,0,-56
17557,0,0,53,0,-53
17558,1,1,221,1551,1330
17559,0,0,19,0,-19
17560,1,1,259,2130,1871
17561,1,1,805,1302,497
17562,0,0,7,0,-7
17563,1,0,47,0,-47
17564,1,0,43,0,-43
17565,0,0,4,0,-4
17566,0,0,13,0,-13
17567,1,0,3,0,-3
17568,1,1,319,3192,2873
17569,1,0,18,0,-18
17570,1,1,286,1447,1161
17571,1,1,2781,1414,-1367
17572,1,1,741,1256,515
17573,0,0,99,0,-99
17574,0,0,14,0,-14
17575,1,0,58,0,-58
17576,0,0,2,0,-2
17577,0,0,9,0,-9
17578,1,0,47,0,-47
17579,1,0,28,0,-28
17580,1,0,19,0,-19
17581,1,0,205,0,-205
17582,1,1,1433,1216,-217
17583,0,0,19,0,-19
17584,0,0,18,0,-18
17585,1,1,1089,1203,114
17586,1,1,229,1213,984
17587,0,0,57,0,-57
17588,1,0,16,0,-16
17589,1,0,101,0,-101
17590,1,1,1564,1424,-140
17591,1,0,57,0,-57
17592,0,0,25,0,-25
17593,1,0,10,0,-10
17594,0,0,72,0,-72
17595,1,1,198,1392,1194
17596,0,0,16,0,-16
17597,0,0,54,0,-54
17598,0,0,120,0,-120
17599,0,0,10,0,-10
17600,1,0,56,0,-56
17601,1,1,150,2025,1875
17602,0,0,2,0,-2
17603,1,0,51,0,-51
17604,0,0,125,0,-125
17605,0,0,31,0,-31
17606,1,1,426,1503,1077
17607,0,0,248,0,-248
17608,1,0,51,0,-51
17609,0,0,14,0,-14
17610,1,0,90,0,-90
17611,0,0,9,0,-9
17612,1,0,30,0,-30
17613,1,0,170,0,-170
17614,1,1,191,1817,1626
17615,0,0,73,0,-73
17616,1,0,41,0,-41
17617,0,0,81,0,-81
17618,1,1,1592,1344,-248
17619,1,1,838,1221,383
17620,1,0,40,0,-40
17621,1,1,739,1317,578
17622,1,1,201,1272,1071
17623,1,1,124,1251,1127
17624,1,1,384,1865,1481
17625,0,0,32,0,-32
17626,1,0,6,0,-6
17627,0,0,136,0,-136
17628,1,1,505,1347,842
17629,0,0,3,0,-3
17630,1,1,418,2181,1763
17631,0,0,55,0,-55
17632,1,0,49,0,-49
17633,0,0,38,0,-38
17634,1,1,191,1415,1224
17635,0,0,77,0,-77
17636,1,1,493,1661,1168
17637,1,0,43,0,-43
17638,0,0,10,0,-10
17639,1,1,986,1424,438
17640,0,0,61,0,-61
17641,0,0,7,0,-7
17642,1,0,71,0,-71
17643,1,0,25,0,-25
17644,1,1,334,1372,1038
17645,0,0,18,0,-18
17646,1,1,996,1860,864
17647,1,1,130,1211,1081
17648,1,1,1498,2780,1282
17649,1,1,45,1451,1406
17650,0,0,7,0,-7
17651,1,0,84,0,-84
17652,0,0,56,0,-56
17653,0,0,20,0,-20
17654,0,0,19,0,-19
17655,1,1,778,1493,715
17656,0,0,73,0,-73
17657,1,0,57,0,-57
17658,1,0,10,0,-10
17659,1,0,13,0,-13
17660,0,0,10,0,-10
17661,0,0,38,0,-38
17662,1,1,162,1368,1206
17663,0,0,5,0,-5
17664,0,0,3,0,-3
17665,1,1,679,1284,605
17666,1,1,371,1443,1072
17667,0,0,203,0,-203
17668,0,0,16,0,-16
17669,0,0,21,0,-21
17670,1,0,31,0,-31
17671,1,0,26,0,-26
17672,0,0,5,0,-5
17673,1,0,36,0,-36
17674,0,0,7,0,-7
17675,0,0,108,0,-108
17676,0,0,3,0,-3
17677,1,0,41,0,-41
17678,1,0,111,0,-111
17679,0,0,20,0,-20
17680,0,0,63,0,-63
17681,1,0,1,0,-1
17682,1,0,2,0,-2
17683,0,0,43,0,-43
17684,1,0,0,0,0
17685,0,0,37,0,-37
17686,0,0,9,0,-9
17687,1,1,178,1487,1309
17688,1,1,2215,2432,217
17689,0,0,31,0,-31
17690,1,1,190,1607,1417
17691,1,0,206,0,-206
17692,1,1,1173,1231,58
17693,1,1,1228,1434,206
17694,0,0,58,0,-58
17695,0,0,20,0,-20
17696,0,0,20,0,-20
17697,1,1,1874,1631,-243
17698,0,0,43,0,-43
17699,1,1,1661,2958,1297
17700,1,0,23,0,-23
17701,0,0,31,0,-31
17702,1,1,516,1312,796
17703,1,1,636,1603,967
17704,1,1,146,1311,1165
17705,0,0,32,0,-32
17706,0,0,45,0,-45
17707,1,1,637,1755,1118
17708,1,1,322,1515,1193
17709,0,0,6,0,-6
17710,1,0,33,0,-33
17711,0,0,94,0,-94
17712,0,0,120,0,-120
17713,0,0,23,0,-23
17714,0,0,0,0,0
17715,1,0,180,0,-180
17716,1,0,12,0,-12
17717,1,1,1219,1328,109
17718,1,1,596,1319,723
17719,1,0,21,0,-21
17720,0,0,5,0,-5
17721,1,0,86,0,-86
17722,1,1,143,1287,1144
17723,1,0,19,0,-19
17724,0,0,38,0,-38
17725,0,0,94,0,-94
17726,0,0,63,0,-63
17727,1,0,62,0,-62
17728,1,0,27,0,-27
17729,1,1,491,7784,7293
17730,1,1,594,1235,641
17731,0,0,99,0,-99
17732,1,1,356,1431,1075
17733,0,0,20,0,-20
17734,0,0,11,0,-11
17735,1,0,179,0,-179
17736,0,0,2,0,-2
17737,1,0,73,0,-73
17738,1,0,15,0,-15
17739,1,0,254,0,-254
17740,0,0,35,0,-35
17741,1,0,4,0,-4
17742,0,0,18,0,-18
17743,1,1,192,1272,1080
17744,1,1,210,1659,1449
17745,1,0,34,0,-34
17746,0,0,99,0,-99
17747,1,0,67,0,-67
17748,1,1,553,1654,1101
17749,1,0,55,0,-55
17750,1,1,697,2510,1813
17751,0,0,18,0,-18
17752,0,0,20,0,-20
17753,1,0,59,0,-59
17754,1,0,7,0,-7
17755,0,0,7,0,-7
17756,1,1,251,4935,4684
17757,0,0,62,0,-62
17758,0,0,36,0,-36
17759,1,0,9,0,-9
17760,0,0,0,0,0
17761,1,1,751,1940,1189
17762,1,1,707,1204,497
17763,1,1,241,1379,1138
17764,1,1,135,1863,1728
17765,1,0,1,0,-1
17766,0,0,69,0,-69
17767,1,1,136,1295,1159
17768,0,0,5,0,-5
17769,1,0,70,0,-70
17770,1,1,96,1225,1129
17771,1,0,15,0,-15
17772,1,0,18,0,-18
17773,1,0,2,0,-2
17774,1,0,22,0,-22
17775,1,0,53,0,-53
17776,0,0,33,0,-33
17777,0,0,140,0,-140
17778,0,0,29,0,-29
17779,1,0,13,0,-13
17780,0,0,120,0,-120
17781,1,0,10,0,-10
17782,0,0,57,0,-57
17783,1,0,4,0,-4
17784,0,0,43,0,-43
17785,0,0,2,0,-2
17786,1,1,94,1269,1175
17787,1,1,97,1490,1393
17788,1,0,57,0,-57
17789,0,0,26,0,-26
17790,0,0,11,0,-11
17791,1,0,46,0,-46
17792,1,1,469,1449,980
17793,1,1,684,1322,638
17794,1,1,451,2095,1644
17795,1,0,51,0,-51
17796,1,1,680,1360,680
17797,0,0,44,0,-44
17798,1,0,102,0,-102
17799,0,0,2,0,-2
17800,1,1,691,2436,1745
17801,1,1,254,1645,1391
17802,1,1,37,1337,1300
17803,1,1,506,1376,870
17804,1,0,33,0,-33
17805,1,0,41,0,-41
17806,0,0,78,0,-78
17807,1,0,42,0,-42
17808,0,0,54,0,-54
17809,0,0,40,0,-40
17810,1,1,518,1340,822
17811,0,0,44,0,-44
17812,1,1,387,1659,1272
17813,0,0,12,0,-12
17814,1,1,296,1380,1084
17815,1,0,49,0,-49
17816,1,0,7,0,-7
17817,0,0,10,0,-10
17818,0,0,30,0,-30
17819,1,0,6,0,-6
17820,0,0,11,0,-11
17821,0,0,141,0,-141
17822,0,0,9,0,-9
17823,0,0,27,0,-27
17824,1,0,9,0,-9
17825,0,0,68,0,-68
17826,1,1,300,1267,967
17827,0,0,45,0,-45
17828,0,0,21,0,-21
17829,0,0,15,0,-15
17830,1,1,272,1626,1354
17831,1,0,39,0,-39
17832,1,0,122,0,-122
17833,0,0,12,0,-12
17834,0,0,19,0,-19
17835,1,0,60,0,-60
17836,1,1,1900,1298,-602
17837,1,1,283,1406,1123
17838,1,1,1691,2234,543
17839,1,0,12,0,-12
17840,0,0,11,0,-11
17841,1,1,19,1255,1236
17842,1,1,981,1314,333
17843,0,0,17,0,-17
17844,1,1,953,1373,420
17845,0,0,3,0,-3
17846,1,0,26,0,-26
17847,1,0,59,0,-59
17848,1,0,107,0,-107
17849,0,0,28,0,-28
17850,0,0,20,0,-20
17851,0,0,44,0,-44
17852,0,0,31,0,-31
17853,1,0,18,0,-18
17854,1,0,31,0,-31
17855,1,1,597,1395,798
17856,1,1,1061,1272,211
17857,0,0,41,0,-41
17858,0,0,20,0,-20
17859,1,1,2225,1618,-607
17860,1,0,11,0,-11
17861,1,0,16,0,-16
17862,1,0,24,0,-24
17863,1,1,198,1341,1143
17864,0,0,3,0,-3
17865,0,0,34,0,-34
17866,0,0,30,0,-30
17867,1,0,85,0,-85
17868,0,0,1,0,-1
17869,1,1,980,1277,297
17870,1,1,824,1482,658
17871,1,0,6,0,-6
17872,1,1,237,1365,1128
17873,1,1,468,1507,1039
17874,0,0,88,0,-88
17875,0,0,72,0,-72
17876,0,0,90,0,-90
17877,0,0,105,0,-105
17878,1,1,104,1659,1555
17879,1,1,1522,1313,-209
17880,0,0,85,0,-85
17881,1,1,95,1323,1228
17882,0,0,26,0,-26
17883,1,0,48,0,-48
17884,1,0,32,0,-32
17885,1,1,1064,2251,1187
17886,1,1,700,1202,502
17887,1,1,541,1209,668
17888,1,0,51,0,-51
17889,1,0,15,0,-15
17890,0,0,85,0,-85
17891,1,1,91,2167,2076
17892,1,1,59,1283,1224
17893,1,1,766,1379,613
17894,1,1,1100,1441,341
17895,1,1,75,2063,1988
17896,1,0,33,0,-33
17897,1,1,363,1310,947
17898,1,0,26,0,-26
17899,0,0,304,0,-304
17900,1,1,2130,1290,-840
17901,0,0,39,0,-39
17902,0,0,8,0,-8
17903,1,0,0,0,0
17904,0,0,14,0,-14
17905,0,0,8,0,-8
17906,1,1,319,2276,1957
17907,0,0,10,0,-10
17908,0,0,89,0,-89
17909,1,0,2,0,-2
17910,1,1,411,2172,1761
17911,0,0,8,0,-8
17912,0,0,15,0,-15
17913,0,0,101,0,-101
17914,1,0,2,0,-2
17915,1,1,80,1265,1185
17916,0,0,15,0,-15
17917,1,0,117,0,-117
17918,1,0,15,0,-15
17919,1,1,837,1545,708
17920,0,0,0,0,0
17921,0,0,79,0,-79
17922,1,1,1425,1982,557
17923,0,0,121,0,-121
17924,1,1,1074,1280,206
17925,0,0,60,0,-60
17926,1,0,47,0,-47
17927,0,0,1,0,-1
17928,0,0,12,0,-12
17929,1,0,25,0,-25
17930,0,0,48,0,-48
17931,0,0,8,0,-8
17932,1,0,70,0,-70
17933,1,0,64,0,-64
17934,1,0,37,0,-37
17935,1,0,83,0,-83
17936,0,0,16,0,-16
17937,0,0,151,0,-151
17938,1,0,54,0,-54
17939,1,0,10,0,-10
17940,1,1,186,1407,1221
17941,0,0,115,0,-115
17942,1,0,36,0,-36
17943,1,0,23,0,-23
17944,0,0,66,0,-66
17945,0,0,36,0,-36
17946,0,0,3,0,-3
17947,0,0,16,0,-16
17948,1,0,6,0,-6
17949,1,0,28,0,-28
17950,0,0,44,0,-44
17951,0,0,94,0,-94
17952,1,1,198,1951,1753
17953,1,0,107,0,-107
17954,0,0,27,0,-27
17955,1,1,1208,1601,393
17956,1,1,1899,1242,-657
17957,1,0,87,0,-87
17958,1,0,10,0,-10
17959,1,1,436,1567,1131
17960,1,1,348,1291,943
17961,0,0,28,0,-28
17962,0,0,15,0,-15
17963,1,0,170,0,-170
17964,1,0,32,0,-32
17965,0,0,85,0,-85
17966,1,1,616,1562,946
17967,1,1,1120,1234,114
17968,1,1,590,1261,671
17969,1,1,99,1427,1328
17970,0,0,82,0,-82
17971,1,1,517,1379,862
17972,1,1,109,1479,1370
17973,0,0,32,0,-32
17974,1,1,376,1502,1126
17975,1,0,108,0,-108
17976,0,0,12,0,-12
17977,1,1,842,1510,668
17978,0,0,5,0,-5
17979,1,1,213,1263,1050
17980,0,0,11,0,-11
17981,1,0,73,0,-73
17982,1,0,51,0,-51
17983,0,0,15,0,-15
17984,0,0,12,0,-12
17985,0,0,163,0,-163
17986,1,1,206,1885,1679
17987,1,0,25,0,-25
17988,0,0,60,0,-60
17989,1,1,87,1913,1826
17990,1,1,450,1212,762
17991,0,0,57,0,-57
17992,0,0,1,0,-1
17993,0,0,69,0,-69
17994,1,1,1084,1220,136
17995,1,1,1126,1638,512
17996,1,1,606,3902,3296
17997,0,0,70,0,-70
17998,0,0,15,0,-15
17999,0,0,9,0,-9
18000,1,0,25,0,-25
18001,0,0,21,0,-21
18002,1,0,3,0,-3
18003,1,0,76,0,-76
18004,1,0,38,0,-38
18005,1,0,66,0,-66
18006,0,0,83,0,-83
18007,1,1,206,1410,1204
18008,1,0,25,0,-25
18009,1,0,4,0,-4
18010,1,0,3,0,-3
18011,1,0,35,0,-35
18012,1,0,15,0,-15
18013,0,0,69,0,-69
18014,0,0,25,0,-25
18015,0,0,12,0,-12
18016,1,0,35,0,-35
18017,0,0,19,0,-19
18018,1,1,427,1201,774
18019,0,0,232,0,-232
18020,1,0,4,0,-4
18021,1,1,715,1312,597
18022,0,0,91,0,-91
18023,0,0,53,0,-53
18024,0,0,7,0,-7
18025,0,0,7,0,-7
18026,0,0,101,0,-101
18027,0,0,4,0,-4
18028,0,0,57,0,-57
18029,1,0,164,0,-164
18030,1,0,123,0,-123
18031,1,0,66,0,-66
18032,1,1,1079,2251,1172
18033,1,0,20,0,-20
18034,0,0,38,0,-38
18035,0,0,27,0,-27
18036,1,1,172,1279,1107
18037,1,0,31,0,-31
18038,0,0,63,0,-63
18039,0,0,68,0,-68
18040,1,0,13,0,-13
18041,1,0,5,0,-5
18042,0,0,19,0,-19
18043,1,0,7,0,-7
18044,1,1,310,1609,1299
18045,1,0,49,0,-49
18046,1,1,473,1382,909
18047,1,0,56,0,-56
18048,1,1,377,1295,918
18049,1,0,91,0,-91
18050,0,0,37,0,-37
18051,1,0,61,0,-61
18052,1,1,342,1598,1256
18053,0,0,222,0,-222
18054,1,1,333,1459,1126
18055,1,1,516,1376,860
18056,1,0,46,0,-46
18057,0,0,54,0,-54
18058,0,0,77,0,-77
18059,0,0,69,0,-69
18060,1,1,105,1230,1125
18061,1,1,412,1281,869
18062,0,0,56,0,-56
18063,1,1,705,1407,702
18064,0,0,28,0,-28
18065,1,1,727,1409,682
18066,0,0,132,0,-132
18067,1,0,22,0,-22
18068,1,0,149,0,-149
18069,0,0,152,0,-152
18070,1,1,437,1443,1006
18071,1,0,27,0,-27
18072,1,0,0,0,0
18073,1,0,143,0,-143
18074,1,0,150,0,-150
18075,1,0,35,0,-35
18076,0,0,44,0,-44
18077,1,0,36,0,-36
18078,0,0,27,0,-27
